"","salesprice","LotArea","YearBuilt","YearRemodAdd","TotalSF","FullBaths","HalfBaths","TotRmsAbvGrd","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","BldgType_2fmCon","BldgType_Duplex","BldgType_Twnhs","BldgType_TwnhsE","SaleType_Con","SaleType_ConLD","SaleType_ConLI","SaleType_ConLw","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD"
"735",108000,8978,1968,1968,1896,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"736",163000,10800,1914,1970,2648,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"737",93500,8544,1950,1950,1040,2,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"738",239900,10463,2005,2005,2694,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"739",179000,10800,1987,1988,2400,6,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"740",190000,9313,2004,2004,2592,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"741",132000,9600,1910,2002,1696,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"742",142000,6768,1961,1996,1824,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"743",179000,8450,2000,2001,2698,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"744",175000,12886,1963,1999,1984,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"745",180000,5395,1993,1993,2674,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"746",299800,8963,1976,1996,3857,3,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"747",236000,8795,2000,2000,3208,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"748",265979,11700,1880,2003,3880,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"749",260400,10593,1996,1996,3440,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"750",98000,8405,1945,1950,1529,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"751",96500,8800,1910,2004,1716,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"752",162000,7750,2003,2003,1980,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"753",217000,9236,1997,1997,2973,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"754",275500,10240,2005,2005,3128,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"755",156000,7930,1969,2005,2052,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"756",172500,3230,1999,1999,2200,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"757",212000,10769,2007,2007,2634,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"758",158900,11616,1978,1978,2058,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"759",179400,2280,1999,1999,2245,2,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"760",290000,12257,1995,1995,3849,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"761",127500,9100,1959,1959,1728,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"762",100000,6911,1924,1950,2446,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"763",215200,8640,2009,2009,2303,2,1,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"764",337000,9430,1999,1999,3617,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"765",270000,9549,1995,1996,2988,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"766",264132,14587,2008,2008,3004,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"767",196500,10421,1988,1988,2694,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"768",160000,12508,1940,1985,2733,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"769",216837,9100,2004,2005,3696,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"770",538000,53504,2003,2003,4929,4,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"771",134900,7252,1982,1982,1716,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"772",102000,8877,1951,1951,2056,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"773",107000,7819,1976,1976,2146,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"774",114500,10150,1958,1958,1824,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"775",395000,14226,2006,2006,3908,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"776",162000,4500,1998,1998,2408,3,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"777",221500,11210,2005,2006,3228,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"778",142500,13350,1974,1974,1758,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"779",144000,8400,1977,1977,2020,2,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"780",135000,10530,1977,1977,1979,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"781",176000,7875,1995,1996,2490,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"782",175900,7153,1992,1992,2364,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"783",187100,16285,2001,2002,2843,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"784",165500,9101,1978,1978,2207,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"785",128000,6300,1914,2001,2226,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"786",161500,9790,1967,1967,2714,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"787",139000,10800,1915,1950,2338,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"788",233000,10142,2004,2004,3040,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"789",107900,6000,1954,2000,1802,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"790",187500,12205,1966,2007,2919,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"791",160200,3182,2005,2006,2290,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"792",146800,11333,1976,1976,2091,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"793",269790,9920,1996,1997,3130,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"794",225000,9158,2007,2007,2992,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"795",194500,10832,1994,1996,2607,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"796",171000,8400,1980,1981,2214,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"797",143500,8197,1977,1977,1945,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"798",110000,7677,1953,1953,1546,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"799",485000,13518,2008,2009,5066,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"800",175000,7200,1937,1950,2499,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"801",200000,12798,1997,1997,2304,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"802",109900,4800,1916,1990,2392,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"803",189000,8199,2005,2005,2184,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"804",582933,13891,2008,2009,4556,3,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"805",118000,9000,1954,1954,2064,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"806",227680,12274,2008,2008,2845,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"807",135500,9750,1967,1967,1960,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"808",223500,21384,1923,2004,2900,3,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"809",159950,13400,1966,1966,2110,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"810",106000,8100,1898,1965,2987,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"811",181000,10140,1974,1999,2349,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"812",144500,4438,2004,2004,1696,2,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"813",55993,8712,1952,1952,1584,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"814",157900,9750,1958,1958,2884,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"815",116000,8248,1918,1950,1936,1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"816",224900,12137,1998,1998,3310,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"817",137000,11425,1954,1954,2016,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"818",271000,13265,2002,2002,3257,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"819",155000,8816,1971,1971,2062,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"820",224000,6371,2009,2010,2716,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"821",183000,7226,2003,2003,2438,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"822",93000,6000,1953,1953,1872,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"823",225000,12394,2003,2003,2580,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"824",139500,9900,1940,1950,2267,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"825",232600,11216,2006,2006,2978,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"826",385000,14803,2007,2008,4162,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"827",109500,6130,1924,1950,1568,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"828",189000,8529,2001,2001,2888,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"829",185000,28698,1967,1967,3139,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"830",147400,2544,2005,2005,1823,2,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"831",166000,11900,1957,1957,2784,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"832",151000,3180,2005,2005,1800,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"833",237000,9548,2003,2003,2770,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"834",167000,10004,1964,1964,3032,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"835",139950,7875,1961,1961,2288,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"836",128000,9600,1950,1995,2134,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"837",153500,8100,1948,1973,3118,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"838",100000,1680,1973,1973,1470,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"839",144000,9525,1995,2006,2198,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"840",130500,11767,1946,1995,1968,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"841",140000,12155,1925,1950,2154,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"842",157500,10440,1904,2002,2189,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"843",174900,9020,1966,1966,2292,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"844",141000,8000,1961,1961,3600,2,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"845",153900,12665,1915,1950,2292,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"846",171000,16647,1975,1981,3091,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"847",213000,9317,1993,1993,2515,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"848",133500,15523,1972,1972,1728,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"849",240000,45600,1908,1997,3265,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"850",187000,9600,1976,1994,2383,2,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"851",131500,4435,2003,2003,1696,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"852",215000,3196,2003,2003,2729,2,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"853",164000,7128,1941,1950,2564,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"854",158000,12095,1964,1964,2572,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855",170000,17920,1955,1974,3542,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"856",127000,6897,1962,2010,2080,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"857",147000,10970,1978,1978,1966,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"858",174000,8125,1994,1995,2183,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"859",152000,10400,1976,1976,2460,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"860",250000,11029,1968,1984,3708,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"861",189950,7642,1918,1998,2338,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"862",131500,11625,1965,1965,2078,2,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"863",152000,9672,1984,1985,2137,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"864",132500,7931,1959,1959,2296,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"865",250580,8640,2007,2008,2744,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"866",148500,8750,1970,1970,2004,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"867",248900,10656,2006,2007,3284,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"868",129000,6970,1961,1961,2160,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"869",169000,14762,1948,1950,2320,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"870",236000,9938,1993,1994,2999,3,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"871",109500,6600,1962,1962,1788,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"872",200500,8750,1998,1998,2486,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"873",116000,8892,1953,1996,1015,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"874",133000,12144,1949,1950,2100,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"875",66500,5720,1941,1950,1807,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"876",303477,9000,2007,2007,3794,2,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"877",132250,25286,1963,1963,2104,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"878",350000,8834,2004,2005,3686,3,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"879",148000,11782,1961,1995,2264,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"880",136500,7000,1978,2005,1728,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"881",157000,7024,2005,2006,2180,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"882",187500,13758,1990,1991,2873,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"883",178000,9636,1992,1993,2401,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"884",118500,6204,1912,1950,3025,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"885",100000,7150,1967,1967,1784,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"886",328900,5119,1999,2000,3407,3,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"887",145000,8393,1959,2005,3338,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"888",135500,16466,1955,1955,2209,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"889",268000,15865,1970,1970,4434,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"890",149500,12160,1953,1953,3010,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"891",122900,8064,1949,2006,1596,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"892",172500,11184,1978,1978,2601,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"893",154500,8414,1963,2003,2127,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"894",165000,13284,1954,1954,2766,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"895",118858,7018,1979,1979,1535,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"896",140000,7056,1963,1963,2576,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"897",106500,8765,1936,1950,1902,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"898",142953,7018,1979,1979,2240,2,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"899",611657,12919,2009,2010,4694,3,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"900",135000,6993,1961,1994,2148,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"901",110000,7340,1971,1971,1716,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"902",153000,8712,1957,2000,2298,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"903",180000,7875,2003,2003,2292,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"904",240000,14859,2006,2006,3340,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"905",125500,6173,1967,1967,1778,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"906",128000,9920,1954,1954,2119,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"907",255000,13501,2006,2006,3259,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"908",250000,11500,1936,1987,3074,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"909",131000,8885,1983,1983,1766,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"910",174000,12589,2005,2005,2226,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"911",154300,11600,1960,1960,3379,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"912",143500,9286,1977,1989,2536,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"913",88000,6120,1925,1950,1783,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"914",145000,6270,1949,1950,3003,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"915",173733,3000,2009,2009,1836,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"916",75000,2001,1970,1970,1638,1,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"917",35311,9000,1949,1950,960,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"918",135000,17140,1956,1956,2363,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"919",238000,13125,1991,1991,3231,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"920",176500,11029,1958,2002,2598,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"921",201000,8462,1994,1994,2649,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"922",145900,8777,1900,2003,3472,4,2,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"923",169990,10237,2005,2006,2632,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"924",193000,8012,1993,1994,3221,3,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"925",207500,10240,1980,1980,3372,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"926",175000,15611,1977,1977,2252,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"927",285000,11999,2003,2004,3555,2,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"928",176000,9900,1968,1968,2810,2,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"929",236500,11838,2001,2001,3541,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"930",222000,13006,1997,1997,3200,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"931",201000,8925,2007,2007,2932,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"932",117500,9100,1965,1965,1850,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"933",320000,11670,2006,2006,3810,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"934",190000,8487,2004,2004,3000,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"935",242000,27650,1960,2007,2654,3,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"936",79900,5825,1926,1953,1347,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"937",184900,10083,2003,2003,2376,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"938",253000,9675,2005,2005,3084,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"939",239799,8760,2006,2006,3353,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"940",244400,24090,1940,1950,3435,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"941",150900,12640,1976,1976,3456,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"942",214000,8755,1999,1999,3052,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"943",150000,7711,1977,1977,2880,4,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"944",143000,25000,1967,1967,3264,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"945",137500,14375,1958,1958,2163,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946",124900,8820,1890,1996,2957,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"947",143000,8163,1959,1959,2288,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"948",270000,14536,2002,2003,3245,3,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"949",192500,14006,2002,2002,2712,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"950",197500,9360,1972,2006,2542,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"951",129000,7200,1950,2002,1728,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"952",119900,7800,1965,1965,1793,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"953",133900,7200,1972,2003,1536,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"954",172000,11075,1969,1969,2752,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"955",127500,9400,1975,1975,1925,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"956",145000,7136,1946,1950,2937,2,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"957",124000,1300,1980,1980,1790,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"958",132000,7420,1962,1962,2114,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"959",185000,8450,2003,2003,2674,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"960",155000,2572,1999,1999,2112,3,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"961",116500,7207,1958,2008,1716,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"962",272000,12227,1977,1995,4202,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"963",155000,2308,1976,1976,2352,3,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"964",239000,11923,2007,2007,3600,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"965",214900,11316,2002,2003,2711,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"966",178900,10237,2005,2007,2267,2,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"967",160000,9600,1940,1950,2036,2,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"968",135000,7390,1955,1955,2196,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"969",37900,5925,1910,1950,1568,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"970",140000,10382,1958,1958,1683,2,0,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"971",135000,10800,1949,1950,1912,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"972",173000,2268,2003,2004,2390,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"973",99500,7892,1979,1979,1836,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"974",182000,11639,2007,2008,2856,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"975",167500,11414,1910,1993,2747,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"976",165000,2651,2000,2000,2055,3,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"977",85500,5900,1923,1958,1309,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"978",199900,4274,2006,2007,2482,2,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"979",110000,9450,1954,1954,1788,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"980",139000,8816,1963,1963,2242,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
